step,error,energy,q0,q1,q2,q3,q4,q5
1708,1.51507,0.00691752,-0.281134,0.143091,-0.256594,-0.0767369,-0.496666,-0.283434
1709,1.53766,0.0173637,-0.27907,0.134657,-0.259852,-0.0792024,-0.50176,-0.282751
1710,1.53729,0.0107239,-0.27586,0.132455,-0.255213,-0.0844507,-0.506382,-0.277932
1711,1.53229,0.0225022,-0.276332,0.136334,-0.25757,-0.0785446,-0.502928,-0.27509
1712,1.5268,0.0226069,-0.273786,0.133099,-0.257662,-0.0741078,-0.509773,-0.283803
1713,1.53223,0.0233382,-0.273398,0.144148,-0.253927,-0.0722317,-0.508049,-0.28768
1714,1.53943,0.00459145,-0.273457,0.146334,-0.247419,-0.068514,-0.499289,-0.293977
1715,1.52899,0.0181284,-0.272625,0.135697,-0.245614,-0.0638071,-0.503933,-0.29429
1716,1.51597,0.0197685,-0.270826,0.136941,-0.251954,-0.0661176,-0.504633,-0.301335
1717,1.53181,0.0089863,-0.266602,0.135703,-0.263026,-0.0576412,-0.513078,-0.298883
1718,1.53493,0.0195932,-0.263503,0.141312,-0.259478,-0.0614899,-0.519527,-0.299379
1719,1.54469,0.0131815,-0.259737,0.142583,-0.261192,-0.0567957,-0.511811,-0.300526
1720,1.53264,0.0247623,-0.252647,0.14778,-0.258623,-0.0520405,-0.51042,-0.300746
1721,1.52226,0.011611,-0.263396,0.146719,-0.256809,-0.0556324,-0.50659,-0.305185
1722,1.53433,0.018763,-0.266847,0.141294,-0.25511,-0.0535799,-0.50486,-0.301074
1723,1.52276,0.0212797,-0.269106,0.1396,-0.254108,-0.0427511,-0.505264,-0.304468
1724,1.5153,0.00650494,-0.268834,0.141996,-0.254107,-0.0436404,-0.5004,-0.302544
1725,1.51152,0.0249557,-0.268719,0.155071,-0.264117,-0.0492827,-0.499308,-0.300959
1726,1.53746,0.0163951,-0.273386,0.154277,-0.264986,-0.0413599,-0.504511,-0.302148
1727,1.54067,0.0159084,-0.278317,0.155906,-0.261457,-0.0325052,-0.499425,-0.302869
1728,1.53048,0.0071575,-0.284343,0.153469,-0.267722,-0.0245348,-0.505424,-0.302087
1729,1.53758,0.0238262,-0.28394,0.156754,-0.271013,-0.0185434,-0.505051,-0.29878
1730,1.53408,0.015882,-0.282275,0.163007,-0.276347,-0.0171417,-0.497445,-0.29917
1731,1.53539,0.00526808,-0.27995,0.164315,-0.282606,-0.0139551,-0.502753,-0.299974
1732,1.54355,0.0182144,-0.270302,0.16329,-0.276616,-0.0178073,-0.506618,-0.299019
1733,1.53365,0.0207624,-0.269141,0.165038,-0.274143,-0.0134637,-0.498962,-0.285985
1734,1.50673,0.0229554,-0.270464,0.155581,-0.274191,-0.00266582,-0.499683,-0.287582
1735,1.49017,0.0175486,-0.265733,0.156126,-0.2809,-0.00705636,-0.512587,-0.290463
1736,1.51286,0.0112637,-0.264278,0.15752,-0.278076,-0.00654168,-0.510181,-0.291134
1737,1.50773,0.0148587,-0.254395,0.1633,-0.278795,0.0014363,-0.510105,-0.288905
1738,1.49694,0.0220514,-0.259789,0.158565,-0.274408,0.00198018,-0.506741,-0.290809
1739,1.49229,0.00938255,-0.266124,0.157046,-0.279892,0.00194923,-0.510984,-0.300036
1740,1.51603,0.0120127,-0.260821,0.163943,-0.281668,0.00194177,-0.509583,-0.302752
1741,1.52071,0.00776653,-0.251093,0.167995,-0.287974,0.000202075,-0.510265,-0.295661
1742,1.51319,0.0173753,-0.245292,0.171942,-0.278031,0.00354822,-0.510098,-0.295608
1743,1.50452,0.0209614,-0.250116,0.165084,-0.281028,0.0101092,-0.507993,-0.297622
1744,1.51195,0.0253526,-0.25575,0.163945,-0.280229,0.00935753,-0.515885,-0.305431
1745,1.5306,0.0150782,-0.262486,0.170278,-0.284219,0.0103549,-0.512714,-0.299226
1746,1.53928,0.0155781,-0.264036,0.168598,-0.295616,0.0139918,-0.509116,-0.288646
1747,1.54,0.022858,-0.258906,0.160442,-0.294437,0.014557,-0.509501,-0.288416
1748,1.52626,0.013568,-0.255153,0.148572,-0.293259,0.01636,-0.498654,-0.290897
1749,1.5029,0.00562613,-0.256376,0.148395,-0.286273,0.0244145,-0.496803,-0.293323
1750,1.50558,0.0131416,-0.255832,0.148605,-0.291239,0.0190669,-0.491882,-0.288204
1751,1.49483,0.0150356,-0.251195,0.153892,-0.295339,0.0206061,-0.493832,-0.293681
1752,1.50855,0.011114,-0.246173,0.157247,-0.297358,0.0187324,-0.498092,-0.293961
1753,1.51156,0.00639039,-0.2499,0.15442,-0.295263,0.0263748,-0.495576,-0.296935
1754,1.51847,0.0198041,-0.258935,0.15358,-0.287696,0.0306194,-0.500362,-0.306714
1755,1.53791,0.00836075,-0.265126,0.155518,-0.276201,0.0344961,-0.506344,-0.306198
1756,1.54388,0.0138636,-0.266364,0.156418,-0.282109,0.0334909,-0.506027,-0.313618
1757,1.55803,0.0270609,-0.259415,0.151928,-0.283184,0.0320389,-0.509535,-0.315392
1758,1.55149,0.0114082,-0.259919,0.155944,-0.288363,0.0212887,-0.515036,-0.318518
1759,1.55907,0.0198828,-0.258662,0.157007,-0.290616,0.0169036,-0.511971,-0.323199
1760,1.55836,0.0215174,-0.257532,0.147942,-0.283579,0.0122965,-0.514695,-0.317882
1761,1.53393,0.0315416,-0.258666,0.145874,-0.274668,0.00714748,-0.510882,-0.315548
1762,1.51279,0.0260652,-0.259591,0.155218,-0.278106,0.0147618,-0.508038,-0.322733
1763,1.53845,0.0192487,-0.254557,0.155422,-0.277116,0.00883859,-0.510654,-0.32465
1764,1.53124,0.00585336,-0.253568,0.157907,-0.26862,0.0141669,-0.515276,-0.322211
1765,1.53175,0.0128432,-0.25401,0.15797,-0.268313,0.0186176,-0.511371,-0.319338
1766,1.52962,0.0117921,-0.25286,0.153459,-0.269995,0.0178307,-0.520201,-0.32245
1767,1.5368,0.0255007,-0.252861,0.156601,-0.265677,0.0170715,-0.520519,-0.320764
1768,1.53349,0.0235663,-0.255344,0.156203,-0.261674,0.00929865,-0.519899,-0.324145
1769,1.52656,0.0225034,-0.26235,0.154862,-0.267337,0.00867482,-0.532953,-0.32497
1770,1.55115,0.029589,-0.263869,0.149589,-0.265056,0.00694543,-0.530952,-0.330082
1771,1.54649,0.0280914,-0.264411,0.140163,-0.263,0.0031668,-0.522932,-0.327147
1772,1.52082,0.03825,-0.254003,0.145941,-0.260166,0.00829778,-0.514708,-0.328434
1773,1.51155,0.0327516,-0.250389,0.147021,-0.268349,0.0116757,-0.515642,-0.324558
1774,1.51763,0.0186179,-0.242605,0.148744,-0.275619,0.00956325,-0.51239,-0.325884
1775,1.5148,0.0302006,-0.239346,0.150276,-0.267998,0.00514226,-0.510878,-0.319881
1776,1.49352,0.012242,-0.227558,0.143944,-0.26125,0.000810455,-0.513391,-0.322052
1777,1.46901,0.00643245,-0.239108,0.138783,-0.269118,0.00473044,-0.513202,-0.323412
1778,1.48835,0.0213702,-0.233384,0.138827,-0.266226,0.00530439,-0.513262,-0.309173
1779,1.46618,0.0158039,-0.233012,0.141929,-0.274616,0.00208531,-0.518781,-0.305243
1780,1.47567,0.0100788,-0.229337,0.145989,-0.271612,0.0088278,-0.523412,-0.304047
1781,1.48322,0.0217188,-0.232376,0.147455,-0.275693,0.00196221,-0.526673,-0.304598
1782,1.48876,0.0141783,-0.229419,0.148624,-0.272126,0.0050498,-0.522072,-0.304167
1783,1.48146,0.0192981,-0.23386,0.141992,-0.284775,0.0107738,-0.521117,-0.3122
1784,1.50472,0.0337927,-0.227958,0.140751,-0.284528,0.013406,-0.52256,-0.321543
1785,1.51074,0.0244275,-0.222159,0.134135,-0.285999,0.0087397,-0.526101,-0.312663
1786,1.4898,0.0200296,-0.21819,0.132778,-0.286138,0.00395638,-0.527226,-0.317212
1787,1.4855,0.0293235,-0.223779,0.132463,-0.286046,0.00568213,-0.528791,-0.314616
1788,1.49138,0.0139798,-0.221658,0.136081,-0.295468,0.00368805,-0.530785,-0.313966
1789,1.50165,0.0131972,-0.224844,0.140642,-0.290234,0.00914455,-0.524905,-0.315967
1790,1.50574,0.0144975,-0.229644,0.142151,-0.282958,0.0100051,-0.526142,-0.318195
1791,1.50909,0.0176027,-0.235784,0.138326,-0.278351,0.0167152,-0.523089,-0.317131
1792,1.5094,0.0180447,-0.232482,0.135306,-0.281379,0.0155001,-0.524158,-0.321774
1793,1.5106,0.0240474,-0.237527,0.124343,-0.290874,0.019295,-0.520829,-0.333969
1794,1.52684,0.0169205,-0.232045,0.125749,-0.292621,0.0256445,-0.519673,-0.343649
1795,1.53938,0.0173286,-0.229281,0.129269,-0.298208,0.0199258,-0.519313,-0.336624
1796,1.53262,0.0202803,-0.234307,0.125351,-0.298054,0.0218601,-0.523232,-0.33128
1797,1.53408,0.0100679,-0.235652,0.122434,-0.302249,0.0260078,-0.529403,-0.329118
1798,1.54486,0.012356,-0.23819,0.11244,-0.299119,0.0293833,-0.535816,-0.330437
1799,1.54539,0.0190219,-0.236106,0.122292,-0.29065,0.030613,-0.523978,-0.326859
1800,1.5305,0.015814,-0.240159,0.128932,-0.289176,0.0292557,-0.521514,-0.328809
1801,1.53785,0.0102608,-0.238531,0.126783,-0.290538,0.0416448,-0.518836,-0.319043
1802,1.53538,0.0235005,-0.238674,0.128085,-0.289931,0.049832,-0.515041,-0.326045
1803,1.54761,0.0159191,-0.238698,0.11954,-0.292715,0.0475411,-0.513031,-0.322069
1804,1.53359,0.0239939,-0.235731,0.11409,-0.301,0.0511293,-0.518201,-0.319768
1805,1.53992,0.0168625,-0.23787,0.105415,-0.309297,0.038395,-0.524799,-0.318542
1806,1.53432,0.0254783,-0.242401,0.104649,-0.312889,0.0430899,-0.52771,-0.319705
1807,1.55044,0.027975,-0.248347,0.103377,-0.306322,0.0414997,-0.5295,-0.312787
1808,1.54183,0.0151261,-0.240239,0.093199,-0.308855,0.040178,-0.529314,-0.311962
1809,1.52375,0.00878573,-0.233057,0.103579,-0.313361,0.03902,-0.5373,-0.318455
1810,1.54477,0.0123583,-0.224229,0.100824,-0.306804,0.0431485,-0.535832,-0.318583
1811,1.52942,0.0185455,-0.21956,0.102471,-0.305513,0.0479049,-0.534719,-0.320627
1812,1.53079,0.0154498,-0.213058,0.109329,-0.310122,0.051773,-0.524917,-0.331382
1813,1.54058,0.013159,-0.216887,0.103114,-0.310906,0.058809,-0.514878,-0.331289
1814,1.53588,0.0181072,-0.22656,0.107263,-0.311298,0.0607288,-0.513549,-0.332713
1815,1.55211,0.02134,-0.236398,0.101806,-0.314877,0.055601,-0.510444,-0.329493
1816,1.54862,0.0274041,-0.235509,0.102166,-0.320961,0.0537549,-0.50517,-0.328824
1817,1.54639,0.0289139,-0.236075,0.102971,-0.324215,0.0566536,-0.50609,-0.329104
1818,1.55511,0.0115092,-0.233659,0.108273,-0.322675,0.0564463,-0.506485,-0.331516
1819,1.55905,0.0257105,-0.234885,0.112697,-0.326509,0.0579931,-0.508081,-0.327926
1820,1.56809,0.02353,-0.239378,0.121331,-0.331996,0.0568164,-0.511011,-0.324044
1821,1.58458,0.0193318,-0.241908,0.115856,-0.32946,0.0560378,-0.503833,-0.335413
1822,1.58251,0.00431714,-0.240426,0.119826,-0.327225,0.052716,-0.514117,-0.338647
1823,1.59296,0.00977539,-0.238768,0.11675,-0.32409,0.049871,-0.519848,-0.341703
1824,1.59103,0.019519,-0.244728,0.109309,-0.321564,0.0514374,-0.509975,-0.343735
1825,1.58075,0.0195679,-0.239562,0.106125,-0.324131,0.0508704,-0.506277,-0.346052
1826,1.57302,0.0145689,-0.237927,0.108561,-0.331478,0.0509468,-0.507685,-0.343967
1827,1.58056,0.0224442,-0.240694,0.109123,-0.335023,0.048579,-0.509761,-0.339355
1828,1.58254,0.0235707,-0.234216,0.106623,-0.34026,0.0542914,-0.512017,-0.333569
1829,1.58098,0.0104961,-0.236256,0.103476,-0.341748,0.0577087,-0.504263,-0.332882
1830,1.57633,0.0159066,-0.238781,0.0902416,-0.339749,0.0632248,-0.503178,-0.323486
1831,1.55866,0.0197115,-0.238792,0.0946029,-0.332671,0.0721852,-0.505568,-0.324609
1832,1.56843,0.0109518,-0.243394,0.0927239,-0.329339,0.0711677,-0.500128,-0.324916
1833,1.56167,0.0210739,-0.236567,0.0941208,-0.329014,0.0755884,-0.494334,-0.325285
1834,1.55491,0.0314125,-0.237862,0.0964902,-0.327911,0.0794137,-0.489341,-0.319065
1835,1.55008,0.0218038,-0.243112,0.100742,-0.322587,0.086224,-0.484993,-0.321979
1836,1.55964,0.0193501,-0.244944,0.116123,-0.314369,0.0821898,-0.483276,-0.31865
1837,1.55955,0.0119757,-0.24818,0.113722,-0.315369,0.0702371,-0.47494,-0.330653
1838,1.5531,0.0233142,-0.241611,0.112536,-0.313276,0.0694331,-0.472555,-0.332976
1839,1.54239,0.0116076,-0.241529,0.108854,-0.311072,0.0705205,-0.476444,-0.332306
1840,1.54073,0.0104242,-0.240245,0.108648,-0.312371,0.0735231,-0.475696,-0.327224
1841,1.53771,0.00621696,-0.24217,0.106735,-0.308406,0.077708,-0.47652,-0.325996
1842,1.53754,0.0195479,-0.246674,0.10488,-0.307019,0.0818271,-0.46441,-0.325512
1843,1.53032,0.012277,-0.249296,0.103035,-0.307247,0.0769308,-0.464499,-0.325864
1844,1.52687,0.028943,-0.256947,0.104986,-0.312882,0.0805224,-0.458401,-0.318366
1845,1.5321,0.0232159,-0.253738,0.110493,-0.304638,0.084441,-0.461341,-0.321143
1846,1.53579,0.0143189,-0.261502,0.114136,-0.300374,0.0876648,-0.462637,-0.321987
1847,1.5483,0.0166186,-0.260868,0.109844,-0.314144,0.0786133,-0.462091,-0.318846
1848,1.54441,0.0151267,-0.265437,0.107465,-0.313376,0.0830873,-0.462792,-0.312464
1849,1.54462,0.020792,-0.265602,0.112431,-0.3046,0.0871983,-0.460772,-0.305305
1850,1.53591,0.035813,-0.265084,0.114355,-0.297625,0.0879148,-0.46433,-0.309369
1851,1.53868,0.0266002,-0.266772,0.118384,-0.291833,0.0923522,-0.462135,-0.314261
1852,1.54574,0.0072936,-0.263055,0.117054,-0.292368,0.0888797,-0.469959,-0.313772
1853,1.54509,0.0136251,-0.26948,0.11794,-0.300958,0.0903585,-0.466643,-0.31595
1854,1.56133,0.0162489,-0.266542,0.117456,-0.299958,0.0888166,-0.46854,-0.320037
1855,1.56135,0.0113084,-0.262638,0.12142,-0.300853,0.0867182,-0.461545,-0.323903
1856,1.55708,0.0193881,-0.264512,0.116272,-0.295224,0.0773077,-0.471415,-0.330475
1857,1.55521,0.0295307,-0.266931,0.113412,-0.304587,0.0856027,-0.475829,-0.338335
1858,1.5847,0.0297889,-0.27472,0.11546,-0.305946,0.0783321,-0.484684,-0.335027
1859,1.59417,0.0154045,-0.278295,0.122245,-0.312949,0.0862385,-0.492648,-0.330754
1860,1.62313,0.00902999,-0.274511,0.111385,-0.314995,0.0879586,-0.486761,-0.326254
1861,1.60186,0.0185498,-0.274036,0.114226,-0.313408,0.0891521,-0.488415,-0.330957
1862,1.61019,0.0121296,-0.275146,0.111566,-0.3045,0.0920784,-0.493906,-0.328142
1863,1.60534,0.0331154,-0.264942,0.125186,-0.304369,0.0941881,-0.494993,-0.333938
1864,1.61762,0.0286252,-0.265919,0.130645,-0.306097,0.0961872,-0.495152,-0.33715
1865,1.63115,0.0349152,-0.265648,0.130344,-0.306806,0.101414,-0.495631,-0.330356
1866,1.6302,0.00296928,-0.26512,0.12571,-0.304046,0.107951,-0.496119,-0.326514
1867,1.62546,0.0279912,-0.264046,0.128676,-0.301457,0.10101,-0.498826,-0.335502
1868,1.62952,0.0095157,-0.269947,0.128578,-0.288442,0.104754,-0.507105,-0.34139
1869,1.64022,0.010533,-0.253925,0.128766,-0.284495,0.0964753,-0.509324,-0.342378
1870,1.61536,0.0126525,-0.254552,0.121499,-0.286048,0.0889763,-0.500214,-0.346962
1871,1.59825,0.0117215,-0.256813,0.11603,-0.28576,0.0884925,-0.496187,-0.338899
1872,1.58218,0.0240623,-0.252585,0.119185,-0.278773,0.0892692,-0.500545,-0.331304
1873,1.57166,0.0199043,-0.251348,0.122435,-0.280551,0.0949469,-0.50842,-0.328076
1874,1.58578,0.0141243,-0.255414,0.11608,-0.273319,0.089161,-0.502218,-0.331157
1875,1.56735,0.0246981,-0.257438,0.110415,-0.274859,0.0886985,-0.504877,-0.326142
1876,1.56243,0.0125585,-0.2595,0.108914,-0.272099,0.091162,-0.495144,-0.32914
1877,1.55596,0.0229125,-0.258088,0.108206,-0.26661,0.101839,-0.494085,-0.337748
1878,1.56658,0.0274053,-0.25734,0.107165,-0.268915,0.105643,-0.492276,-0.346478
1879,1.57782,0.0186969,-0.255689,0.113088,-0.272698,0.103697,-0.501337,-0.356109
1880,1.60262,0.0209456,-0.246467,0.110695,-0.270045,0.0991328,-0.498032,-0.353231
1881,1.5776,0.0250638,-0.245494,0.10623,-0.262951,0.102326,-0.490637,-0.353925
1882,1.56156,0.0304208,-0.235709,0.109734,-0.258033,0.106121,-0.477627,-0.349569
1883,1.53679,0.0328731,-0.236446,0.105862,-0.257751,0.0990279,-0.472832,-0.344867
1884,1.51679,0.0153232,-0.226502,0.0973521,-0.260532,0.0910095,-0.471308,-0.33735
1885,1.48405,0.0238199,-0.229953,0.103054,-0.263964,0.0971225,-0.476473,-0.339782
1886,1.51035,0.0107062,-0.225569,0.103835,-0.262597,0.104302,-0.478234,-0.343128
1887,1.51766,0.0204017,-0.220176,0.101319,-0.267973,0.102557,-0.472026,-0.342415
1888,1.50646,0.0233727,-0.224137,0.0994462,-0.27032,0.101856,-0.468517,-0.340728
1889,1.505,0.0166992,-0.217994,0.107243,-0.264989,0.1016,-0.461138,-0.342613
1890,1.49558,0.0231537,-0.220789,0.105141,-0.265217,0.0966314,-0.454905,-0.345703
1891,1.48839,0.0173593,-0.226382,0.100598,-0.270335,0.100957,-0.453474,-0.337401
1892,1.48915,0.0132466,-0.222262,0.0972843,-0.27976,0.0996676,-0.460402,-0.332033
1893,1.49141,0.0102526,-0.213233,0.0906528,-0.285301,0.0999443,-0.453921,-0.336556
1894,1.47961,0.00742682,-0.206869,0.0942058,-0.290353,0.100434,-0.446866,-0.338858
1895,1.47759,0.0202282,-0.208206,0.0923341,-0.289947,0.102885,-0.447354,-0.337936
1896,1.47866,0.0303802,-0.216263,0.0954656,-0.284008,0.0957551,-0.448228,-0.336738
1897,1.47646,0.0126007,-0.212235,0.0928304,-0.276045,0.0973134,-0.445834,-0.335828
1898,1.46009,0.0203927,-0.215834,0.0839548,-0.272407,0.0943379,-0.439421,-0.334429
1899,1.44039,0.0308028,-0.213099,0.0859357,-0.279268,0.0961562,-0.436619,-0.332228
1900,1.44331,0.0231006,-0.210979,0.0811644,-0.28368,0.0981197,-0.429842,-0.331265
1901,1.43505,0.00879531,-0.220579,0.0823182,-0.280873,0.100769,-0.427945,-0.335562
1902,1.44805,0.0162839,-0.216965,0.0841088,-0.280136,0.10818,-0.435673,-0.345387
1903,1.47045,0.0162203,-0.224742,0.0814779,-0.282318,0.104883,-0.438291,-0.34565
1904,1.47736,0.0324153,-0.220216,0.0785186,-0.286297,0.10842,-0.437468,-0.354887
1905,1.48581,0.0354659,-0.213213,0.0726728,-0.292049,0.104726,-0.446939,-0.354845
1906,1.48444,0.0122269,-0.213298,0.0663722,-0.29787,0.102236,-0.446897,-0.354389
1907,1.48106,0.0142545,-0.21741,0.0619322,-0.300244,0.0990176,-0.444994,-0.361214
1908,1.48481,0.0164857,-0.220432,0.0600352,-0.29798,0.0973868,-0.438094,-0.364193
1909,1.47812,0.0254077,-0.215029,0.0656722,-0.299411,0.100043,-0.441123,-0.370744
1910,1.49202,0.00804251,-0.218256,0.0616285,-0.300856,0.10531,-0.434672,-0.371342
1911,1.49207,0.0138036,-0.212592,0.0553493,-0.300124,0.102205,-0.434474,-0.365133
1912,1.46988,0.0158879,-0.221328,0.0514405,-0.302917,0.10838,-0.445691,-0.368856
1913,1.49861,0.0187992,-0.221666,0.0515341,-0.303677,0.112734,-0.453633,-0.369938
1914,1.51318,0.019393,-0.214387,0.053627,-0.30272,0.106853,-0.447151,-0.376243
1915,1.50098,0.00968057,-0.201932,0.0641704,-0.309181,0.114833,-0.448172,-0.373018
1916,1.51131,0.014085,-0.197162,0.0643235,-0.312956,0.106736,-0.445356,-0.377383
1917,1.50392,0.027563,-0.204288,0.0697941,-0.316716,0.0979628,-0.44377,-0.376975
1918,1.50951,0.0250118,-0.202899,0.063958,-0.33144,0.0993986,-0.445496,-0.372748
1919,1.51594,0.0236456,-0.210133,0.0592756,-0.328545,0.091527,-0.443729,-0.366015
1920,1.49922,0.0196081,-0.210853,0.0550047,-0.328673,0.0940951,-0.439067,-0.365515
1921,1.49321,0.0192363,-0.213633,0.0484934,-0.324251,0.10613,-0.439384,-0.361434
1922,1.49333,0.033756,-0.213391,0.0513585,-0.32523,0.111676,-0.433351,-0.361729
1923,1.49674,0.0122821,-0.2129,0.0540441,-0.318481,0.113316,-0.428978,-0.362201
1924,1.48992,0.0251348,-0.214769,0.0469111,-0.321046,0.115002,-0.426061,-0.357779
1925,1.48157,0.0131723,-0.212257,0.0434371,-0.326351,0.111523,-0.434319,-0.360056
1926,1.48794,0.0236021,-0.208829,0.0421467,-0.330215,0.113765,-0.4266,-0.354606
1927,1.47616,0.0122531,-0.208821,0.0492515,-0.324406,0.124472,-0.422548,-0.346698
1928,1.4762,0.0245247,-0.215412,0.0437281,-0.326388,0.122965,-0.427724,-0.355193
1929,1.49141,0.0259041,-0.212826,0.0446278,-0.325223,0.123316,-0.42207,-0.356014
1930,1.48408,0.00765214,-0.21555,0.0406083,-0.327452,0.12603,-0.423523,-0.358464
1931,1.49163,0.0234274,-0.222918,0.0398475,-0.32383,0.132356,-0.418747,-0.35408
1932,1.49178,0.0194919,-0.219853,0.0359075,-0.329909,0.132769,-0.420616,-0.351395
1933,1.49045,0.0206833,-0.21511,0.0286672,-0.336266,0.128519,-0.422964,-0.338752
1934,1.47028,0.0119082,-0.219132,0.0258293,-0.340526,0.119857,-0.429015,-0.344889
1935,1.47925,0.0175233,-0.231944,0.0166825,-0.341301,0.116489,-0.429164,-0.347908
1936,1.48349,0.00913295,-0.235372,0.0185036,-0.344602,0.121041,-0.422904,-0.345363
1937,1.48779,0.0220975,-0.241238,0.0106305,-0.343715,0.120649,-0.425775,-0.338573
1938,1.48058,0.00823017,-0.238433,0.0121115,-0.347774,0.123287,-0.434633,-0.332393
1939,1.48863,0.00910019,-0.239709,0.00706488,-0.350045,0.117174,-0.433362,-0.32732
1940,1.47468,0.0322785,-0.243819,0.0084613,-0.352954,0.121214,-0.431677,-0.329638
1941,1.48776,0.0215126,-0.238561,0.00134794,-0.36046,0.12452,-0.431611,-0.330425
1942,1.48693,0.0198884,-0.237997,-0.00754866,-0.35829,0.128944,-0.432073,-0.340531
1943,1.50538,0.0234542,-0.238184,-0.0125713,-0.362591,0.123537,-0.431438,-0.338839
1944,1.50716,0.0194992,-0.236985,-0.0106501,-0.351767,0.127077,-0.421999,-0.327355
1945,1.47583,0.0246552,-0.23789,-0.0173692,-0.344137,0.115976,-0.418195,-0.323032
1946,1.4566,0.0313203,-0.236786,-0.0121055,-0.342373,0.118491,-0.419645,-0.32382
1947,1.45322,0.0222993,-0.235316,-0.00436723,-0.337761,0.124957,-0.428691,-0.331629
1948,1.46272,0.010209,-0.241019,-0.00461606,-0.333819,0.12764,-0.432291,-0.328237
1949,1.46762,0.0198341,-0.244226,-0.00600177,-0.331868,0.132688,-0.42884,-0.329789
1950,1.47341,0.0163138,-0.230171,-0.013516,-0.335159,0.139088,-0.431351,-0.331594
1951,1.48088,0.0202973,-0.22611,-0.0172723,-0.339237,0.141275,-0.42127,-0.333692
1952,1.47886,0.0125137,-0.220122,-0.0173166,-0.340131,0.132998,-0.423912,-0.33301
1953,1.46749,0.00436647,-0.215398,-0.0281371,-0.344328,0.131339,-0.425148,-0.326716
1954,1.47107,0.0163301,-0.216982,-0.0255923,-0.348926,0.1222,-0.422252,-0.315437
1955,1.45139,0.0123618,-0.222416,-0.0264371,-0.346015,0.117372,-0.4209,-0.306994
1956,1.44013,0.0172268,-0.226717,-0.0258938,-0.345046,0.113805,-0.416868,-0.309327
1957,1.43766,0.0162927,-0.217672,-0.0321069,-0.343907,0.114827,-0.410075,-0.305527
1958,1.42412,0.0195381,-0.212494,-0.029265,-0.341648,0.110161,-0.419665,-0.303578
1959,1.41681,0.0250989,-0.210258,-0.0253075,-0.335267,0.105954,-0.422836,-0.313066
1960,1.41269,0.0252602,-0.200191,-0.0299316,-0.337161,0.103646,-0.413787,-0.313509
1961,1.39822,0.0264811,-0.196616,-0.0260466,-0.340762,0.103219,-0.411215,-0.314848
1962,1.39271,0.0192244,-0.198249,-0.0317429,-0.338004,0.100442,-0.402307,-0.315122
1963,1.38587,0.0220506,-0.202498,-0.028344,-0.351788,0.104143,-0.405753,-0.3218
1964,1.41433,0.0233688,-0.205316,-0.0216478,-0.350042,0.103738,-0.406346,-0.328321
1965,1.41541,0.013796,-0.212354,-0.0248787,-0.351459,0.0965201,-0.397267,-0.329846
1966,1.41233,0.0159273,-0.208012,-0.0286908,-0.344495,0.095566,-0.398304,-0.331684
1967,1.40675,0.00616371,-0.197032,-0.0307195,-0.336418,0.0986949,-0.395538,-0.33544
1968,1.39384,0.0119202,-0.192728,-0.0276044,-0.334909,0.102941,-0.39205,-0.337514
1969,1.38775,0.0107035,-0.189867,-0.0227157,-0.342108,0.108087,-0.386787,-0.338672
1970,1.38824,0.0171025,-0.202013,-0.0209798,-0.343527,0.108292,-0.393692,-0.34039
1971,1.40889,0.0162068,-0.197971,-0.0158809,-0.346797,0.116562,-0.388557,-0.345528
1972,1.41129,0.00897363,-0.196596,-0.0142728,-0.3502,0.120996,-0.390329,-0.345972
1973,1.41837,0.0115984,-0.210626,-0.0144305,-0.347782,0.129416,-0.390124,-0.349572
1974,1.44195,0.00193677,-0.214411,-0.0107211,-0.34619,0.129511,-0.38809,-0.3505
1975,1.43942,0.0303721,-0.203809,-0.0215818,-0.353658,0.128264,-0.394481,-0.347555
1976,1.44935,0.0212471,-0.203684,-0.0269943,-0.348819,0.124663,-0.393105,-0.348551
